time,tank pressure,chamber pressure,nozzle outlet pressure,oxidizer consumption,fuel consumption,oxidizer mass flow,fuel mass flow,O/F,oxidizer mass flow flux,port diameter,fuel recession velocity,experimental c star,throat diameter,gamma,thrust coefficient,nozzle area ratio,thrust,total impulse,
13.63,2.93305e+06,1.69025e+06,234000,2.03848,0.460155,0.130094,0.0340763,3.81773,60.9658,0.0521244,0.000529908,1304.23,0.0127,1.1457,1.42817,3.00081,300.582,4583.03,
13.64,2.93219e+06,1.69035e+06,234000,2.03978,0.460496,0.130102,0.0340792,3.81763,60.9445,0.052135,0.000529845,1304.22,0.0127,1.1457,1.42817,3.00081,300.601,4586.03,
13.65,2.93134e+06,1.6899e+06,234000,2.04108,0.460837,0.130057,0.0340774,3.81651,60.8988,0.0521455,0.00052971,1304.24,0.0127,1.14571,1.42816,3.00081,300.519,4589.04,
13.66,2.93048e+06,1.68945e+06,234000,2.04238,0.461178,0.130012,0.0340756,3.8154,60.853,0.0521561,0.000529575,1304.27,0.0127,1.14572,1.42815,3.00081,300.437,4592.05,
13.67,2.92962e+06,1.68955e+06,234000,2.04368,0.461519,0.130019,0.0340785,3.81529,60.8319,0.0521667,0.000529512,1304.26,0.0127,1.14573,1.42815,3.00081,300.456,4595.05,
13.68,2.92877e+06,1.6891e+06,234000,2.04498,0.461859,0.129975,0.0340767,3.81418,60.7862,0.0521773,0.000529377,1304.29,0.0127,1.14574,1.42815,3.00081,300.374,4598.05,
13.69,2.92791e+06,1.68865e+06,234000,2.04628,0.4622,0.12993,0.0340749,3.81306,60.7405,0.0521879,0.000529242,1304.31,0.0127,1.14575,1.42814,3.00081,300.292,4601.06,
13.7,2.92705e+06,1.68875e+06,234000,2.04758,0.462541,0.129937,0.0340778,3.81296,60.7194,0.0521985,0.000529179,1304.3,0.0127,1.14575,1.42814,3.00081,300.31,4604.06,
13.71,2.9262e+06,1.6883e+06,234000,2.04888,0.462882,0.129892,0.034076,3.81184,60.6739,0.0522091,0.000529044,1304.33,0.0127,1.14576,1.42813,3.00081,300.229,4607.06,
13.72,2.92534e+06,1.68785e+06,234000,2.05018,0.463222,0.129847,0.0340742,3.81072,60.6283,0.0522197,0.000528909,1304.35,0.0127,1.14577,1.42812,3.00081,300.147,4610.06,
13.73,2.92449e+06,1.6874e+06,234000,2.05148,0.463563,0.129802,0.0340724,3.80961,60.5828,0.0522302,0.000528774,1304.38,0.0127,1.14579,1.42811,3.00081,300.065,4613.07,
13.74,2.92363e+06,1.6875e+06,234000,2.05278,0.463904,0.12981,0.0340753,3.80951,60.5618,0.0522408,0.000528712,1304.37,0.0127,1.14579,1.42812,3.00081,300.083,4616.07,
13.75,2.92277e+06,1.68705e+06,234000,2.05408,0.464245,0.129765,0.0340735,3.80839,60.5163,0.0522514,0.000528577,1304.39,0.0127,1.1458,1.42811,3.00081,300.001,4619.07,
13.76,2.92192e+06,1.6866e+06,234000,2.05537,0.464585,0.12972,0.0340717,3.80727,60.4709,0.052262,0.000528442,1304.42,0.0127,1.14581,1.4281,3.00081,299.919,4622.07,
13.77,2.92106e+06,1.6867e+06,234000,2.05667,0.464926,0.129728,0.0340745,3.80717,60.4499,0.0522725,0.000528379,1304.41,0.0127,1.14581,1.4281,3.00081,299.938,4625.07,
13.78,2.92021e+06,1.68625e+06,234000,2.05797,0.465267,0.129683,0.0340727,3.80606,60.4046,0.0522831,0.000528245,1304.44,0.0127,1.14582,1.42809,3.00081,299.856,4628.06,
13.79,2.91935e+06,1.6858e+06,234000,2.05927,0.465608,0.129638,0.0340709,3.80494,60.3592,0.0522936,0.00052811,1304.46,0.0127,1.14584,1.42808,3.00081,299.774,4631.06,
13.8,2.91849e+06,1.68535e+06,234000,2.06056,0.465948,0.129593,0.0340691,3.80382,60.3139,0.0523042,0.000527975,1304.48,0.0127,1.14585,1.42808,3.00081,299.692,4634.06,
13.81,2.91764e+06,1.68545e+06,234000,2.06186,0.466289,0.1296,0.034072,3.80372,60.2931,0.0523148,0.000527913,1304.48,0.0127,1.14585,1.42808,3.00081,299.71,4637.06,
13.82,2.91678e+06,1.685e+06,234000,2.06315,0.46663,0.129555,0.0340701,3.8026,60.2478,0.0523253,0.000527778,1304.5,0.0127,1.14586,1.42807,3.00081,299.628,4640.05,
13.83,2.91592e+06,1.68454e+06,234000,2.06445,0.46697,0.12951,0.0340683,3.80149,60.2026,0.0523359,0.000527643,1304.53,0.0127,1.14587,1.42806,3.00081,299.546,4643.05,
13.84,2.91507e+06,1.68464e+06,234000,2.06575,0.467311,0.129518,0.0340712,3.80139,60.1818,0.0523464,0.000527581,1304.52,0.0127,1.14587,1.42806,3.00081,299.564,4646.05,
13.85,2.91421e+06,1.68419e+06,234000,2.06704,0.467652,0.129473,0.0340694,3.80027,60.1367,0.052357,0.000527447,1304.55,0.0127,1.14589,1.42805,3.00081,299.482,4649.04,
13.86,2.91336e+06,1.68374e+06,233000,2.06834,0.467992,0.129428,0.0340675,3.79915,60.0915,0.0523675,0.000527312,1304.57,0.0127,1.1459,1.4274,3.00081,299.264,4652.03,
13.87,2.9125e+06,1.68329e+06,233000,2.06963,0.468333,0.129383,0.0340657,3.79803,60.0464,0.0523781,0.000527177,1304.59,0.0127,1.14591,1.42739,3.00081,299.182,4655.03,
13.88,2.91164e+06,1.68339e+06,233000,2.07092,0.468674,0.12939,0.0340686,3.79794,60.0257,0.0523886,0.000527116,1304.59,0.0127,1.14591,1.42739,3.00081,299.2,4658.02,
13.89,2.91079e+06,1.68294e+06,233000,2.07222,0.469014,0.129345,0.0340667,3.79682,59.9807,0.0523992,0.000526981,1304.61,0.0127,1.14592,1.42738,3.00081,299.118,4661.01,
13.9,2.90993e+06,1.68248e+06,233000,2.07351,0.469355,0.1293,0.0340649,3.7957,59.9357,0.0524097,0.000526847,1304.64,0.0127,1.14593,1.42737,3.00081,299.036,4664,
13.91,2.90908e+06,1.68258e+06,233000,2.0748,0.469696,0.129308,0.0340677,3.7956,59.9151,0.0524202,0.000526785,1304.63,0.0127,1.14593,1.42738,3.00081,299.054,4666.99,
13.92,2.90822e+06,1.68213e+06,233000,2.0761,0.470036,0.129262,0.0340659,3.79448,59.8701,0.0524308,0.000526651,1304.65,0.0127,1.14595,1.42737,3.00081,298.972,4669.98,
13.93,2.90736e+06,1.68168e+06,233000,2.07739,0.470377,0.129217,0.034064,3.79337,59.8252,0.0524413,0.000526516,1304.68,0.0127,1.14596,1.42736,3.00081,298.889,4672.97,
13.94,2.90651e+06,1.68122e+06,233000,2.07868,0.470718,0.129172,0.0340622,3.79225,59.7803,0.0524518,0.000526382,1304.7,0.0127,1.14597,1.42735,3.00081,298.807,4675.96,
13.95,2.90565e+06,1.68133e+06,233000,2.07997,0.471058,0.12918,0.034065,3.79215,59.7598,0.0524624,0.000526321,1304.7,0.0127,1.14597,1.42735,3.00081,298.825,4678.95,
13.96,2.90479e+06,1.68087e+06,233000,2.08127,0.471399,0.129135,0.0340632,3.79103,59.7149,0.0524729,0.000526186,1304.72,0.0127,1.14598,1.42734,3.00081,298.743,4681.94,
13.97,2.90394e+06,1.68042e+06,233000,2.08256,0.47174,0.129089,0.0340613,3.78991,59.6701,0.0524834,0.000526052,1304.75,0.0127,1.14599,1.42733,3.00081,298.66,4684.92,
13.98,2.90308e+06,1.68052e+06,233000,2.08385,0.47208,0.129097,0.0340642,3.78982,59.6497,0.0524939,0.000525991,1304.74,0.0127,1.146,1.42734,3.00081,298.678,4687.91,
13.99,2.90223e+06,1.68006e+06,233000,2.08514,0.472421,0.129052,0.0340623,3.7887,59.6049,0.0525044,0.000525856,1304.76,0.0127,1.14601,1.42733,3.00081,298.596,4690.9,
14,2.90137e+06,1.67961e+06,233000,2.08643,0.472762,0.129007,0.0340604,3.78758,59.5602,0.052515,0.000525722,1304.79,0.0127,1.14602,1.42732,3.00081,298.513,4693.88,
14.01,2.90051e+06,1.67971e+06,233000,2.08772,0.473102,0.129014,0.0340633,3.78748,59.5398,0.0525255,0.000525661,1304.78,0.0127,1.14602,1.42732,3.00081,298.532,4696.87,
14.02,2.89966e+06,1.67926e+06,233000,2.08901,0.473443,0.128969,0.0340614,3.78637,59.4952,0.052536,0.000525527,1304.81,0.0127,1.14603,1.42731,3.00081,298.449,4699.85,
14.03,2.8988e+06,1.6788e+06,233000,2.0903,0.473783,0.128924,0.0340595,3.78525,59.4505,0.0525465,0.000525393,1304.83,0.0127,1.14604,1.4273,3.00081,298.367,4702.83,
14.04,2.89795e+06,1.67835e+06,233000,2.09159,0.474124,0.128878,0.0340576,3.78413,59.4059,0.052557,0.000525259,1304.85,0.0127,1.14606,1.42729,3.00081,298.284,4705.82,
14.05,2.89709e+06,1.67845e+06,233000,2.09288,0.474465,0.128886,0.0340605,3.78403,59.3856,0.0525675,0.000525198,1304.85,0.0127,1.14606,1.4273,3.00081,298.302,4708.8,
14.06,2.89623e+06,1.67799e+06,233000,2.09417,0.474805,0.128841,0.0340586,3.78291,59.3411,0.052578,0.000525064,1304.87,0.0127,1.14607,1.42729,3.00081,298.219,4711.78,
14.07,2.89538e+06,1.67754e+06,232000,2.09546,0.475146,0.128796,0.0340567,3.78179,59.2965,0.0525885,0.00052493,1304.9,0.0127,1.14608,1.42663,3.00081,298.001,4714.76,
14.08,2.89452e+06,1.67764e+06,233000,2.09675,0.475486,0.128803,0.0340596,3.7817,59.2764,0.052599,0.000524869,1304.89,0.0127,1.14608,1.42728,3.00081,298.155,4717.75,
14.09,2.89366e+06,1.67718e+06,232000,2.09803,0.475827,0.128758,0.0340577,3.78058,59.2319,0.0526095,0.000524735,1304.91,0.0127,1.14609,1.42662,3.00081,297.937,4720.73,
14.1,2.89281e+06,1.67673e+06,232000,2.09932,0.476168,0.128713,0.0340558,3.77946,59.1874,0.05262,0.000524601,1304.94,0.0127,1.1461,1.42661,3.00081,297.854,4723.71,
14.11,2.89195e+06,1.67627e+06,232000,2.10061,0.476508,0.128667,0.0340539,3.77834,59.143,0.0526305,0.000524467,1304.96,0.0127,1.14612,1.4266,3.00081,297.771,4726.68,
14.12,2.8911e+06,1.67637e+06,232000,2.1019,0.476849,0.128675,0.0340567,3.77825,59.1229,0.052641,0.000524407,1304.96,0.0127,1.14612,1.42661,3.00081,297.79,4729.66,
14.13,2.89024e+06,1.67592e+06,232000,2.10318,0.477189,0.128629,0.0340548,3.77713,59.0785,0.0526515,0.000524273,1304.98,0.0127,1.14613,1.4266,3.00081,297.707,4732.64,
14.14,2.88938e+06,1.67546e+06,232000,2.10447,0.47753,0.128584,0.0340529,3.77601,59.0342,0.0526619,0.000524139,1305.01,0.0127,1.14614,1.42659,3.00081,297.624,4735.62,
14.15,2.88853e+06,1.67556e+06,232000,2.10575,0.47787,0.128592,0.0340558,3.77592,59.0142,0.0526724,0.000524079,1305,0.0127,1.14614,1.42659,3.00081,297.642,4738.59,
14.16,2.88767e+06,1.67511e+06,232000,2.10704,0.478211,0.128546,0.0340538,3.7748,58.9699,0.0526829,0.000523945,1305.02,0.0127,1.14615,1.42658,3.00081,297.559,4741.57,
14.17,2.88682e+06,1.67465e+06,232000,2.10833,0.478551,0.128501,0.0340519,3.77368,58.9256,0.0526934,0.000523811,1305.05,0.0127,1.14617,1.42657,3.00081,297.476,4744.54,
14.18,2.88596e+06,1.67475e+06,232000,2.10961,0.478892,0.128509,0.0340548,3.77359,58.9057,0.0527039,0.000523751,1305.04,0.0127,1.14617,1.42657,3.00081,297.494,4747.52,
14.19,2.8851e+06,1.67429e+06,232000,2.1109,0.479232,0.128463,0.0340528,3.77247,58.8615,0.0527143,0.000523617,1305.07,0.0127,1.14618,1.42656,3.00081,297.411,4750.49,
14.2,2.88425e+06,1.67384e+06,232000,2.11218,0.479573,0.128418,0.0340509,3.77135,58.8173,0.0527248,0.000523484,1305.09,0.0127,1.14619,1.42656,3.00081,297.328,4753.47,
14.21,2.88339e+06,1.67338e+06,232000,2.11347,0.479914,0.128372,0.034049,3.77023,58.7732,0.0527353,0.00052335,1305.11,0.0127,1.1462,1.42655,3.00081,297.245,4756.44,
14.22,2.88253e+06,1.67348e+06,232000,2.11475,0.480254,0.12838,0.0340518,3.77013,58.7534,0.0527457,0.00052329,1305.11,0.0127,1.1462,1.42655,3.00081,297.263,4759.41,
14.23,2.88168e+06,1.67302e+06,232000,2.11603,0.480595,0.128335,0.0340499,3.76901,58.7093,0.0527562,0.000523156,1305.13,0.0127,1.14621,1.42654,3.00081,297.18,4762.38,
14.24,2.88082e+06,1.67257e+06,232000,2.11732,0.480935,0.128289,0.034048,3.76789,58.6652,0.0527667,0.000523023,1305.16,0.0127,1.14623,1.42653,3.00081,297.097,4765.35,
14.25,2.87997e+06,1.67267e+06,232000,2.1186,0.481276,0.128297,0.0340508,3.7678,58.6454,0.0527771,0.000522963,1305.15,0.0127,1.14623,1.42653,3.00081,297.116,4768.33,
14.26,2.87911e+06,1.67221e+06,232000,2.11988,0.481616,0.128251,0.0340489,3.76668,58.6014,0.0527876,0.000522829,1305.18,0.0127,1.14624,1.42652,3.00081,297.032,4771.3,
14.27,2.87825e+06,1.67175e+06,232000,2.12117,0.481957,0.128206,0.0340469,3.76556,58.5574,0.052798,0.000522696,1305.2,0.0127,1.14625,1.42651,3.00081,296.949,4774.27,
14.28,2.8774e+06,1.67129e+06,232000,2.12245,0.482297,0.12816,0.034045,3.76444,58.5135,0.0528085,0.000522563,1305.22,0.0127,1.14626,1.42651,3.00081,296.866,4777.24,
14.29,2.87654e+06,1.67139e+06,232000,2.12373,0.482637,0.128168,0.0340478,3.76435,58.4938,0.0528189,0.000522503,1305.22,0.0127,1.14626,1.42651,3.00081,296.884,4780.2,
14.3,2.87568e+06,1.67093e+06,232000,2.12501,0.482978,0.128122,0.0340458,3.76323,58.4499,0.0528294,0.000522369,1305.24,0.0127,1.14628,1.4265,3.00081,296.801,4783.17,
14.31,2.87483e+06,1.67048e+06,231000,2.12629,0.483318,0.128077,0.0340439,3.76211,58.406,0.0528398,0.000522236,1305.27,0.0127,1.14629,1.42584,3.00081,296.582,4786.14,
14.32,2.87397e+06,1.67058e+06,231000,2.12757,0.483659,0.128084,0.0340467,3.76202,58.3864,0.0528503,0.000522177,1305.26,0.0127,1.14629,1.42584,3.00081,296.6,4789.11,
14.33,2.87312e+06,1.67012e+06,231000,2.12885,0.483999,0.128039,0.0340448,3.7609,58.3426,0.0528607,0.000522043,1305.28,0.0127,1.1463,1.42583,3.00081,296.517,4792.07,
14.34,2.87226e+06,1.66966e+06,231000,2.13014,0.48434,0.127993,0.0340428,3.75978,58.2988,0.0528712,0.00052191,1305.31,0.0127,1.14631,1.42582,3.00081,296.434,4795.04,
14.35,2.8714e+06,1.66976e+06,231000,2.13142,0.48468,0.128001,0.0340456,3.75969,58.2793,0.0528816,0.000521851,1305.3,0.0127,1.14631,1.42582,3.00081,296.452,4798,
14.36,2.87055e+06,1.6693e+06,231000,2.1327,0.485021,0.127955,0.0340437,3.75857,58.2356,0.052892,0.000521717,1305.33,0.0127,1.14632,1.42581,3.00081,296.368,4800.96,
14.37,2.86969e+06,1.66884e+06,231000,2.13398,0.485361,0.12791,0.0340417,3.75745,58.1919,0.0529025,0.000521584,1305.35,0.0127,1.14634,1.4258,3.00081,296.285,4803.93,
14.38,2.86884e+06,1.66838e+06,231000,2.13525,0.485702,0.127864,0.0340397,3.75633,58.1482,0.0529129,0.000521451,1305.38,0.0127,1.14635,1.4258,3.00081,296.201,4806.89,
14.39,2.86798e+06,1.66848e+06,231000,2.13653,0.486042,0.127872,0.0340426,3.75624,58.1287,0.0529233,0.000521392,1305.37,0.0127,1.14635,1.4258,3.00081,296.22,4809.85,
14.4,2.86712e+06,1.66802e+06,231000,2.13781,0.486382,0.127826,0.0340406,3.75512,58.0851,0.0529338,0.000521259,1305.39,0.0127,1.14636,1.42579,3.00081,296.136,4812.81,
14.41,2.86627e+06,1.66756e+06,231000,2.13909,0.486723,0.127781,0.0340386,3.75399,58.0415,0.0529442,0.000521126,1305.42,0.0127,1.14637,1.42578,3.00081,296.052,4815.77,
14.42,2.86541e+06,1.66766e+06,231000,2.14037,0.487063,0.127788,0.0340414,3.75391,58.0221,0.0529546,0.000521067,1305.41,0.0127,1.14637,1.42578,3.00081,296.071,4818.74,
14.43,2.86455e+06,1.6672e+06,231000,2.14165,0.487404,0.127743,0.0340394,3.75279,57.9786,0.052965,0.000520934,1305.44,0.0127,1.14639,1.42577,3.00081,295.987,4821.7,
14.44,2.8637e+06,1.66674e+06,231000,2.14292,0.487744,0.127697,0.0340374,3.75166,57.9351,0.0529754,0.000520801,1305.46,0.0127,1.1464,1.42576,3.00081,295.903,4824.66,
14.45,2.86284e+06,1.66628e+06,231000,2.1442,0.488084,0.127651,0.0340354,3.75054,57.8916,0.0529859,0.000520668,1305.48,0.0127,1.14641,1.42575,3.00081,295.82,4827.61,
14.46,2.86199e+06,1.66638e+06,231000,2.14548,0.488425,0.127659,0.0340383,3.75045,57.8723,0.0529963,0.000520609,1305.48,0.0127,1.14641,1.42575,3.00081,295.838,4830.57,
14.47,2.86113e+06,1.66592e+06,231000,2.14675,0.488765,0.127613,0.0340363,3.74933,57.8289,0.0530067,0.000520476,1305.5,0.0127,1.14642,1.42574,3.00081,295.754,4833.53,
14.48,2.86027e+06,1.66546e+06,231000,2.14803,0.489105,0.127568,0.0340343,3.74821,57.7855,0.0530171,0.000520343,1305.53,0.0127,1.14643,1.42574,3.00081,295.671,4836.49,
14.49,2.85942e+06,1.66556e+06,231000,2.14931,0.489446,0.127575,0.0340371,3.74812,57.7663,0.0530275,0.000520284,1305.52,0.0127,1.14643,1.42574,3.00081,295.689,4839.44,
14.5,2.85856e+06,1.6651e+06,231000,2.15058,0.489786,0.12753,0.0340351,3.747,57.7229,0.0530379,0.000520151,1305.55,0.0127,1.14645,1.42573,3.00081,295.605,4842.4,
14.51,2.85771e+06,1.66464e+06,231000,2.15186,0.490127,0.127484,0.0340331,3.74588,57.6796,0.0530483,0.000520018,1305.57,0.0127,1.14646,1.42572,3.00081,295.521,4845.36,
14.52,2.85685e+06,1.66474e+06,231000,2.15313,0.490467,0.127491,0.0340359,3.74579,57.6604,0.0530587,0.00051996,1305.56,0.0127,1.14646,1.42572,3.00081,295.54,4848.31,
14.53,2.85599e+06,1.66428e+06,231000,2.15441,0.490807,0.127446,0.0340339,3.74467,57.6172,0.0530691,0.000519827,1305.59,0.0127,1.14647,1.42571,3.00081,295.456,4851.27,
14.54,2.85514e+06,1.66382e+06,230000,2.15568,0.491148,0.1274,0.0340318,3.74355,57.5739,0.0530795,0.000519694,1305.61,0.0127,1.14648,1.42505,3.00081,295.236,4854.22,
14.55,2.85428e+06,1.66336e+06,230000,2.15696,0.491488,0.127354,0.0340298,3.74243,57.5307,0.0530899,0.000519562,1305.64,0.0127,1.14649,1.42504,3.00081,295.152,4857.17,
14.56,2.85342e+06,1.66346e+06,230000,2.15823,0.491828,0.127362,0.0340327,3.74234,57.5116,0.0531003,0.000519503,1305.63,0.0127,1.1465,1.42504,3.00081,295.171,4860.12,
14.57,2.85257e+06,1.66299e+06,230000,2.1595,0.492168,0.127316,0.0340306,3.74122,57.4685,0.0531107,0.000519371,1305.65,0.0127,1.14651,1.42503,3.00081,295.087,4863.07,
14.58,2.85171e+06,1.66253e+06,230000,2.16078,0.492509,0.12727,0.0340286,3.7401,57.4253,0.0531211,0.000519238,1305.68,0.0127,1.14652,1.42502,3.00081,295.003,4866.03,
14.59,2.85086e+06,1.66263e+06,230000,2.16205,0.492849,0.127278,0.0340314,3.74001,57.4063,0.0531314,0.00051918,1305.67,0.0127,1.14652,1.42502,3.00081,295.021,4868.98,
14.6,2.85e+06,1.66217e+06,230000,2.16332,0.493189,0.127232,0.0340294,3.73889,57.3632,0.0531418,0.000519047,1305.7,0.0127,1.14653,1.42501,3.00081,294.937,4871.93,
14.61,2.84914e+06,1.66171e+06,230000,2.1646,0.49353,0.127186,0.0340273,3.73777,57.3202,0.0531522,0.000518915,1305.72,0.0127,1.14654,1.425,3.00081,294.853,4874.87,
14.62,2.84829e+06,1.66124e+06,230000,2.16587,0.49387,0.12714,0.0340253,3.73664,57.2771,0.0531626,0.000518782,1305.75,0.0127,1.14655,1.42499,3.00081,294.768,4877.82,
14.63,2.84743e+06,1.66135e+06,230000,2.16714,0.49421,0.127148,0.0340281,3.73656,57.2583,0.053173,0.000518724,1305.74,0.0127,1.14656,1.425,3.00081,294.787,4880.77,
14.64,2.84658e+06,1.66088e+06,230000,2.16841,0.494551,0.127102,0.0340261,3.73544,57.2153,0.0531833,0.000518591,1305.76,0.0127,1.14657,1.42499,3.00081,294.703,4883.72,
14.65,2.84572e+06,1.66042e+06,230000,2.16968,0.494891,0.127056,0.034024,3.73431,57.1723,0.0531937,0.000518459,1305.79,0.0127,1.14658,1.42498,3.00081,294.618,4886.66,
14.66,2.84486e+06,1.66052e+06,230000,2.17095,0.495231,0.127064,0.0340268,3.73423,57.1535,0.0532041,0.000518401,1305.78,0.0127,1.14658,1.42498,3.00081,294.637,4889.61,
14.67,2.84401e+06,1.66006e+06,230000,2.17222,0.495571,0.127018,0.0340248,3.73311,57.1106,0.0532144,0.000518269,1305.81,0.0127,1.14659,1.42497,3.00081,294.552,4892.56,
14.68,2.84315e+06,1.65959e+06,230000,2.17349,0.495912,0.126972,0.0340227,3.73198,57.0677,0.0532248,0.000518136,1305.83,0.0127,1.1466,1.42496,3.00081,294.468,4895.5,
14.69,2.84229e+06,1.65969e+06,230000,2.17476,0.496252,0.12698,0.0340255,3.7319,57.049,0.0532352,0.000518078,1305.83,0.0127,1.1466,1.42496,3.00081,294.486,4898.45,
14.7,2.84144e+06,1.65923e+06,230000,2.17603,0.496592,0.126934,0.0340235,3.73078,57.0061,0.0532455,0.000517946,1305.85,0.0127,1.14662,1.42495,3.00081,294.402,4901.39,
14.71,2.84058e+06,1.65877e+06,230000,2.1773,0.496932,0.126888,0.0340214,3.72965,56.9633,0.0532559,0.000517814,1305.87,0.0127,1.14663,1.42494,3.00081,294.318,4904.33,
14.72,2.83973e+06,1.6583e+06,230000,2.17857,0.497272,0.126842,0.0340193,3.72853,56.9205,0.0532662,0.000517682,1305.9,0.0127,1.14664,1.42493,3.00081,294.233,4907.28,
14.73,2.83887e+06,1.6584e+06,230000,2.17984,0.497613,0.12685,0.0340221,3.72845,56.9019,0.0532766,0.000517624,1305.89,0.0127,1.14664,1.42493,3.00081,294.252,4910.22,
14.74,2.83801e+06,1.65794e+06,230000,2.18111,0.497953,0.126804,0.03402,3.72732,56.8592,0.0532869,0.000517492,1305.92,0.0127,1.14665,1.42492,3.00081,294.167,4913.16,
14.75,2.83716e+06,1.65747e+06,229000,2.18238,0.498293,0.126758,0.034018,3.7262,56.8164,0.0532973,0.00051736,1305.94,0.0127,1.14666,1.42426,3.00081,293.947,4916.1,
14.76,2.8363e+06,1.65757e+06,229000,2.18365,0.498633,0.126765,0.0340208,3.72612,56.7979,0.0533076,0.000517302,1305.93,0.0127,1.14666,1.42426,3.00081,293.966,4919.04,
14.77,2.83545e+06,1.65711e+06,229000,2.18491,0.498974,0.126719,0.0340187,3.72499,56.7552,0.053318,0.00051717,1305.96,0.0127,1.14668,1.42425,3.00081,293.881,4921.98,
14.78,2.83459e+06,1.65664e+06,229000,2.18618,0.499314,0.126673,0.0340166,3.72387,56.7126,0.0533283,0.000517038,1305.98,0.0127,1.14669,1.42424,3.00081,293.797,4924.92,
14.79,2.83373e+06,1.65674e+06,229000,2.18745,0.499654,0.126681,0.0340194,3.72379,56.6941,0.0533387,0.00051698,1305.98,0.0127,1.14669,1.42424,3.00081,293.815,4927.86,
14.8,2.83288e+06,1.65628e+06,229000,2.18871,0.499994,0.126635,0.0340173,3.72266,56.6515,0.053349,0.000516848,1306,0.0127,1.1467,1.42423,3.00081,293.73,4930.79,
14.81,2.83202e+06,1.65581e+06,229000,2.18998,0.500334,0.126589,0.0340152,3.72154,56.6089,0.0533593,0.000516716,1306.03,0.0127,1.14671,1.42422,3.00081,293.646,4933.73,
14.82,2.83116e+06,1.65535e+06,229000,2.19125,0.500674,0.126543,0.0340131,3.72041,56.5664,0.0533697,0.000516584,1306.05,0.0127,1.14672,1.42421,3.00081,293.561,4936.67,
14.83,2.83031e+06,1.65545e+06,229000,2.19251,0.501015,0.126551,0.0340159,3.72033,56.548,0.05338,0.000516527,1306.04,0.0127,1.14673,1.42421,3.00081,293.579,4939.6,
14.84,2.82945e+06,1.65498e+06,229000,2.19378,0.501355,0.126504,0.0340138,3.71921,56.5055,0.0533903,0.000516395,1306.07,0.0127,1.14674,1.4242,3.00081,293.494,4942.54,
14.85,2.8286e+06,1.65451e+06,229000,2.19504,0.501695,0.126458,0.0340117,3.71808,56.4631,0.0534007,0.000516263,1306.09,0.0127,1.14675,1.42419,3.00081,293.41,4945.47,
14.86,2.82774e+06,1.65462e+06,229000,2.19631,0.502035,0.126466,0.0340145,3.718,56.4447,0.053411,0.000516206,1306.09,0.0127,1.14675,1.4242,3.00081,293.428,4948.41,
14.87,2.82688e+06,1.65415e+06,229000,2.19757,0.502375,0.12642,0.0340124,3.71688,56.4023,0.0534213,0.000516074,1306.11,0.0127,1.14676,1.42419,3.00081,293.343,4951.34,
14.88,2.82603e+06,1.65368e+06,229000,2.19884,0.502715,0.126374,0.0340103,3.71575,56.3599,0.0534316,0.000515942,1306.13,0.0127,1.14677,1.42418,3.00081,293.258,4954.27,
14.89,2.82517e+06,1.65378e+06,229000,2.2001,0.503055,0.126382,0.0340131,3.71567,56.3416,0.0534419,0.000515885,1306.13,0.0127,1.14677,1.42418,3.00081,293.277,4957.21,
14.9,2.82432e+06,1.65332e+06,229000,2.20137,0.503395,0.126335,0.034011,3.71455,56.2993,0.0534523,0.000515754,1306.15,0.0127,1.14679,1.42417,3.00081,293.192,4960.14,
14.91,2.82346e+06,1.65285e+06,229000,2.20263,0.503736,0.126289,0.0340089,3.71342,56.257,0.0534626,0.000515622,1306.18,0.0127,1.1468,1.42416,3.00081,293.107,4963.07,
14.92,2.8226e+06,1.65238e+06,229000,2.20389,0.504076,0.126243,0.0340067,3.7123,56.2148,0.0534729,0.00051549,1306.2,0.0127,1.14681,1.42415,3.00081,293.022,4966,
14.93,2.82175e+06,1.65248e+06,229000,2.20515,0.504416,0.126251,0.0340095,3.71222,56.1965,0.0534832,0.000515433,1306.2,0.0127,1.14681,1.42415,3.00081,293.04,4968.93,
14.94,2.82089e+06,1.65202e+06,229000,2.20642,0.504756,0.126205,0.0340074,3.71109,56.1543,0.0534935,0.000515302,1306.22,0.0127,1.14682,1.42414,3.00081,292.955,4971.86,
14.95,2.82003e+06,1.65155e+06,229000,2.20768,0.505096,0.126158,0.0340053,3.70997,56.1121,0.0535038,0.00051517,1306.24,0.0127,1.14683,1.42413,3.00081,292.87,4974.79,
14.96,2.81918e+06,1.65165e+06,229000,2.20894,0.505436,0.126166,0.0340081,3.70989,56.094,0.0535141,0.000515113,1306.24,0.0127,1.14683,1.42413,3.00081,292.889,4977.72,
14.97,2.81832e+06,1.65118e+06,229000,2.2102,0.505776,0.12612,0.0340059,3.70876,56.0518,0.0535244,0.000514982,1306.26,0.0127,1.14685,1.42412,3.00081,292.804,4980.65,
14.98,2.81747e+06,1.65071e+06,228000,2.21146,0.506116,0.126074,0.0340038,3.70764,56.0097,0.0535347,0.00051485,1306.29,0.0127,1.14686,1.42345,3.00081,292.583,4983.58,
14.99,2.81661e+06,1.65024e+06,228000,2.21273,0.506456,0.126027,0.0340016,3.70651,55.9676,0.053545,0.000514719,1306.31,0.0127,1.14687,1.42344,3.00081,292.498,4986.5,
